City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
195,nagqu,31.5,92.0,29.52,43,100,7.2,CN,1683861831
196,bukene,-4.2333,32.8833,62.58,89,47,2.57,TZ,1683861831
197,mar del plata,-38.0023,-57.5575,53.1,81,0,3.44,AR,1683861831
198,eisenach,50.9833,10.3167,52.88,98,100,4.23,DE,1683861831
199,tiksi,71.6872,128.8694,14.79,78,90,16.51,RU,1683861832
200,pisco,-13.7,-76.2167,68.05,77,100,9.22,PE,1683861832
201,myeik,12.4333,98.6,88.57,62,100,8.25,MM,1683861832
202,inhambane,-23.865,35.3833,68.05,89,0,5.86,MZ,1683861832
203,morehead city,34.7229,-76.726,70.02,75,0,10.36,US,1683861833
204,dejen,10.1667,38.1333,57.16,63,7,2.19,ET,1683861833
205,funafuti,-8.5243,179.1942,87.8,84,75,11.5,TV,1683861833
206,strugi-krasnyye,58.2675,29.1114,48.65,56,98,4.29,RU,1683861833
207,antsiranana,-12.2787,49.2917,75.96,78,20,6.91,MG,1683861833
208,yigo village,13.5361,144.8886,88.92,71,75,9.22,GU,1683861834
209,punta arenas,-53.15,-70.9167,46.51,76,75,10.36,CL,1683861834
210,kibakwe,-6.7167,36.3667,60.1,96,13,2.68,TZ,1683861834
211,kyaukse,21.6,96.1333,86.0,62,75,3.44,MM,1683861834
212,sao gabriel da cachoeira,-0.1303,-67.0892,72.46,98,63,0.51,BR,1683861834
213,north platte,41.1239,-100.7654,54.12,95,100,11.01,US,1683861835
214,at taj,24.2049,23.2857,68.7,38,71,7.43,LY,1683861835
215,ponnampet,12.15,75.9333,74.05,86,100,4.9,IN,1683861835
216,am timan,11.0297,20.2827,80.62,59,100,3.51,TD,1683861835
217,sydney,-33.8679,151.2073,74.89,56,20,6.91,AU,1683861714
218,dawson creek,55.7666,-120.2362,64.04,36,0,5.75,CA,1683861836
219,hithadhoo,-0.6,73.0833,83.55,74,100,16.2,MV,1683861836
220,winters,38.5249,-121.9708,69.42,60,0,10.36,US,1683861540
221,mansa,29.9833,75.3833,95.02,7,13,4.14,IN,1683861836
222,marsh harbour,26.5412,-77.0636,77.22,73,36,17.72,BS,1683861837
223,porto novo,6.4965,2.6036,81.01,85,96,4.85,BJ,1683861837
224,dallas,32.7668,-96.7836,81.36,81,75,12.66,US,1683861608
225,ust-nera,64.5667,143.2,42.01,57,100,3.36,RU,1683861837
226,weno,7.4515,151.8468,89.55,70,75,6.91,FM,1683861837
227,palopo,-2.9996,120.1921,84.88,71,75,4.54,ID,1683861838
228,hereford,52.0568,-2.7148,49.75,94,22,7.31,GB,1683861721
229,zalingei,12.9096,23.4741,77.47,52,98,4.03,SD,1683861838
230,seymour,38.9592,-85.8903,70.88,80,98,3.67,US,1683861838
231,cam ranh,11.9214,109.1591,91.36,55,20,5.75,VN,1683861838
232,drayton valley,53.2168,-114.9854,52.45,75,12,6.26,CA,1683861839
233,saynshand,44.8824,110.1163,53.38,40,59,10.83,MN,1683861839
234,luwingu,-10.2621,29.9271,55.27,97,36,3.36,ZM,1683861839
235,santa terezinha,-29.9002,-50.0904,61.56,77,94,7.31,BR,1683861840
236,floro,61.5996,5.0328,47.97,100,100,0.0,NO,1683861840
237,taghazout,30.5426,-9.7112,63.37,79,0,2.91,MA,1683861840
238,sitka,57.0531,-135.33,55.29,50,100,16.11,US,1683861840
239,badger,64.8,-147.5333,62.85,41,40,8.05,US,1683861840
240,lazaro cardenas,17.9583,-102.2,81.55,73,100,7.31,MX,1683861655
241,vikulovo,56.8167,70.6107,40.91,49,0,8.84,RU,1683861841
242,hafar al-batin,28.4328,45.9708,81.18,34,40,9.22,SA,1683861841
243,gadzhiyevo,69.2551,33.3362,38.05,100,100,6.26,RU,1683861842
244,louisville,38.2542,-85.7594,71.85,81,0,3.44,US,1683861613
245,isafjordur,66.0755,-23.124,43.09,96,100,4.03,IS,1683861616
246,port saint john's,-31.6229,29.5448,68.49,74,100,10.58,ZA,1683861843
247,pariaman,-0.619,100.12,86.05,67,11,2.57,ID,1683861843
248,caleta de carquin,-11.0925,-77.6267,70.72,84,100,9.35,PE,1683861843
249,barcelos,41.5388,-8.6151,55.85,88,9,6.51,PT,1683861844
250,keflavik,64.0049,-22.5624,49.91,93,100,13.8,IS,1683861844
251,corridonia,43.2511,13.5088,55.74,83,92,3.0,IT,1683861844
252,berezovyy,51.6667,135.7,69.37,25,26,4.14,RU,1683861844
253,ain taya,36.7933,3.2869,55.24,94,0,4.61,DZ,1683861845
254,shivpuri,25.4333,77.65,93.87,9,0,6.44,IN,1683861845
255,zarzis,33.504,11.1122,66.79,82,79,20.67,TN,1683861846
256,walvis bay,-22.9575,14.5053,58.15,94,100,12.66,NA,1683861847
257,el tigre,8.8875,-64.2454,80.64,58,93,12.73,VE,1683861847
258,hotan,37.0997,79.9269,72.7,6,0,3.2,CN,1683861847
259,jaisinghnagar,23.7,81.3833,91.71,10,0,6.31,IN,1683861848
260,dudinka,69.4058,86.1778,7.63,93,78,14.52,RU,1683861848
261,neiafu,-18.65,-173.9833,83.08,78,40,5.75,TO,1683861848
262,ierapetra,35.01,25.7353,62.15,64,49,11.01,GR,1683861849
263,buka,40.8108,69.1986,74.62,38,100,7.47,UZ,1683861849
264,katsuren-haebaru,26.3369,127.8719,77.4,58,40,12.66,JP,1683861849
265,keetmanshoop,-26.5833,18.1333,58.12,51,100,6.91,NA,1683861850
266,abra pampa,-22.7205,-65.697,48.94,23,7,6.78,AR,1683861850
267,san mariano,7.5,126.0,86.49,69,65,4.92,PH,1683861850
268,jayapura,-2.5333,140.7,90.79,75,100,9.13,ID,1683861851
269,karratha,-20.7377,116.8463,83.19,18,0,18.84,AU,1683861851
270,nabire,-3.3667,135.4833,80.51,88,100,1.97,ID,1683861851
271,bouarfa,32.53,-1.95,65.16,44,88,7.07,MA,1683861851
272,yemetsk,63.4721,41.7941,45.7,81,98,5.84,RU,1683861852
273,guerrero negro,27.9769,-114.0611,58.64,80,73,20.71,MX,1683861852
274,kilis,36.7161,37.115,70.03,52,100,6.26,TR,1683861852
275,port augusta,-32.5,137.7667,68.31,36,8,7.52,AU,1683861852
276,rocky mountain house,52.3668,-114.9188,53.71,66,98,4.61,CA,1683861853
277,klaksvik,62.2266,-6.589,47.32,80,40,4.0,FO,1683861853
278,rumphi,-11.0186,33.8575,59.49,96,63,3.15,MW,1683861853
279,dryden,49.7833,-92.7503,62.89,51,0,3.44,CA,1683861583
280,photharam,13.6923,99.8497,94.96,68,92,4.9,TH,1683861854
281,onguday,50.75,86.15,57.81,64,100,4.47,RU,1683861854
282,kampene,-3.6,26.6667,69.39,96,100,1.92,CD,1683861855
283,vila velha,-20.3297,-40.2925,73.94,89,75,3.44,BR,1683861855
284,timimoun,29.2639,0.231,82.78,15,0,11.5,DZ,1683861855
285,kencong,-8.2833,113.3667,83.88,74,40,5.06,ID,1683861856
286,al bawiti,28.3492,28.8659,64.51,70,0,11.61,EG,1683861856
287,port moresby,-9.4431,147.1797,81.82,89,100,11.5,PG,1683861856
288,fort st. john,56.2499,-120.8529,66.09,39,75,5.75,CA,1683861678
289,port alfred,-33.5906,26.891,60.19,98,100,17.78,ZA,1683861857
290,sawakin,19.1059,37.3321,80.13,42,1,1.88,SD,1683861857
291,colonia menno,-22.3667,-59.8167,60.3,63,79,7.4,PY,1683861858
292,hasaki,35.7333,140.8333,70.21,51,57,9.73,JP,1683861728
293,fale old settlement,-9.3852,-171.2468,83.84,76,26,13.24,TK,1683861858
294,qaryat suluq,31.6682,20.2521,64.11,63,2,9.26,LY,1683861859
295,lerwick,60.1545,-1.1494,46.4,89,0,8.03,GB,1683861859
296,khoyniki,51.8911,29.9552,42.58,90,3,4.03,BY,1683861859
297,strezhevoy,60.7333,77.5889,30.22,41,47,8.68,RU,1683861860
298,alburquerque,39.2208,-7.0023,54.61,58,0,8.77,ES,1683861860
299,krasnobrodskiy,54.1581,86.4486,49.95,67,90,10.89,RU,1683861860
300,bodaybo,57.8506,114.1933,41.49,68,27,3.62,RU,1683861861
301,katsuura,35.1333,140.3,64.17,55,94,7.34,JP,1683861861
302,kapiri mposhi,-13.9652,28.6809,52.79,69,0,4.32,ZM,1683861861
303,santa luzia,-19.7697,-43.8514,68.9,77,0,0.0,BR,1683861862
304,xilin hot,43.9667,116.0333,60.6,37,47,10.76,CN,1683861862
305,menongue,-14.6585,17.691,54.61,60,0,5.08,AO,1683861862
306,mana,5.6592,-53.7767,77.05,90,100,7.52,GF,1683861747
307,mahajanga,-15.7167,46.3167,73.42,78,20,4.61,MG,1683861863
308,mounana,-1.4085,13.1586,70.45,95,100,2.21,GA,1683861863
309,puerto el triunfo,13.2833,-88.55,81.82,78,1,5.95,SV,1683861863
310,nelson,-41.2833,173.2833,58.28,75,17,1.01,NZ,1683861627
311,nar'yan-mar,67.6713,53.087,33.03,99,100,6.55,RU,1683861864
312,georgiyevka,43.0369,74.7114,73.44,35,40,4.47,KZ,1683861864
313,yass,-34.8333,148.9167,65.03,53,6,1.99,AU,1683861865
314,adigrat,14.277,39.462,59.09,53,3,3.09,ET,1683861865
315,colovale,15.6167,73.8333,86.18,69,100,2.51,IN,1683861865
316,tashtagol,52.7657,87.8894,49.89,89,100,6.26,RU,1683861866
317,itoman,26.1247,127.6694,77.4,61,40,12.66,JP,1683861866
318,mormugao,15.4,73.8,84.42,74,100,2.17,IN,1683861866
319,chhaprauli,29.2167,77.1833,92.88,10,6,5.37,IN,1683861867
320,amga,60.8953,131.9608,39.65,48,100,6.46,RU,1683861867
321,robertsport,6.7533,-11.3686,81.79,85,100,6.8,LR,1683861870
322,tekkali,18.6167,84.2333,89.08,52,100,5.17,IN,1683861789
323,east london,-33.0153,27.9116,64.56,83,100,13.96,ZA,1683861871
324,acapulco de juarez,16.8634,-99.8901,84.02,70,20,3.44,MX,1683861771
325,sao felix do xingu,-6.6447,-51.995,73.44,83,67,0.22,BR,1683861872
326,kandry,54.5667,54.1167,50.41,64,100,8.81,RU,1683861873
327,luebo,-5.35,21.4167,70.32,78,24,1.9,CD,1683861873
328,tayu,-6.5397,111.0518,85.28,72,39,8.79,ID,1683861873
329,vanimo,-2.6741,141.3028,86.7,67,87,7.0,PG,1683861873
330,nemuro,43.3236,145.575,43.79,75,5,9.01,JP,1683861832
331,christchurch,-43.5333,172.6333,60.42,68,71,12.66,NZ,1683861874
332,port blair,11.6667,92.75,84.06,79,100,24.65,IN,1683861874
333,esquel,-42.9,-71.3167,46.96,92,66,6.69,AR,1683861875
334,quincy,42.2529,-71.0023,65.08,62,0,3.0,US,1683861641
335,kavieng,-2.5744,150.7967,83.12,74,89,3.47,PG,1683861875
336,zabid,14.1951,43.3152,83.64,76,24,4.68,YE,1683861883
337,yanykurgan,43.915,67.2481,81.19,22,100,5.91,KZ,1683861883
338,usogorsk,63.4106,48.6872,48.87,86,73,5.88,RU,1683861883
339,samarinda,-0.5,117.15,92.97,52,71,0.92,ID,1683861883
340,campbellton,48.0075,-66.6727,45.05,85,4,4.12,CA,1683861883
341,happy valley-goose bay,53.3168,-60.3315,35.91,51,20,5.75,CA,1683861884
342,pimentel,-6.8367,-79.9342,75.49,83,20,13.8,PE,1683861884
343,dodge city,37.7528,-100.0171,70.95,76,0,21.85,US,1683861884
344,stratford,41.1845,-73.1332,63.91,75,0,3.44,US,1683861884
345,san julian,21.0167,-102.1667,69.6,19,2,9.4,MX,1683861885
346,yaren,-0.5472,166.916,83.97,76,100,11.07,NR,1683861885
347,constitucion,-35.3333,-72.4167,58.5,68,61,7.94,CL,1683861885
348,carnarvon,-24.8667,113.6333,76.6,47,0,4.43,AU,1683861885
349,as sulayyil,20.4607,45.5779,77.25,19,0,7.0,SA,1683861885
350,salatiga,-7.3319,110.4928,84.79,62,31,4.45,ID,1683861804
351,sevastopol,44.6,33.5333,46.99,60,8,7.25,UA,1683861886
352,union,40.6334,-74.2663,74.1,48,0,10.36,US,1683861886
353,tangalle,6.024,80.7911,84.36,91,100,9.73,LK,1683861886
354,kourou,5.1552,-52.6478,73.45,93,92,5.03,GF,1683861886
355,nichinan,31.6,131.3667,71.28,54,21,6.26,JP,1683861624
356,koesan,36.8108,127.7947,70.79,36,100,4.68,KR,1683861887
357,eyl,7.9803,49.8164,80.94,83,99,9.73,SO,1683861887
358,thetford-mines,46.0937,-71.3054,51.91,95,100,4.74,CA,1683861887
359,sarkand,45.41,79.9186,74.95,32,100,10.36,KZ,1683861887
360,urangan,-25.3,152.9,70.2,80,5,17.22,AU,1683861888
361,mafeteng,-29.823,27.2374,48.42,49,72,4.32,LS,1683861888
362,santa cruz,-17.8,-63.1667,67.46,94,40,3.44,BO,1683861629
363,kutum,14.2,24.6667,79.21,39,66,6.33,SD,1683861888
364,severo-yeniseyskiy,60.3725,93.0408,31.93,81,100,8.48,RU,1683861888
